Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2010-08-02T20:00:00Z,RETL,1.1143562228573,8227,Market On Open,Filled,9167.8086454473, 
2019-10-09T17:00:00Z,RETL,8.228265096,251,Market,Filled,2065.294539096,Warning: No quote information available at 10/09/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-10-30T14:00:00Z,RETL,9.789405264,-173,Market,Filled,-1693.567110672,Warning: No quote information available at 10/30/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-30T15:00:00Z,RETL,9.570297872,-78,Market,Filled,-746.483234016,Warning: No quote information available at 10/30/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-11-01T15:00:00Z,RETL,9.648550512,172,Market,Filled,1659.550688064,Warning: No quote information available at 11/01/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-11-04T15:00:00Z,RETL,9.844182112,77,Market,Filled,758.002022624,Warning: No quote information available at 11/04/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-11-08T15:00:00Z,RETL,10.121978984,-171,Market,Filled,-1730.858406264,Warning: No quote information available at 11/08/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-11-11T15:00:00Z,RETL,9.949823176,-78,Market,Filled,-776.086207728,Warning: No quote information available at 11/11/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-11-12T16:00:00Z,RETL,10.188493728,168,Market,Filled,1711.666946304,Warning: No quote information available at 11/12/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-11-12T19:00:00Z,RETL,10.047638976,-168,Market,Filled,-1688.003347968,Warning: No quote information available at 11/12/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-11-14T15:00:00Z,RETL,10.161105304,244,Market,Filled,2479.309694176,Warning: No quote information available at 11/14/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-11-19T15:00:00Z,RETL,9.773754736,-244,Market,Filled,-2384.796155584,Warning: No quote information available at 11/19/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-11-22T15:00:00Z,RETL,9.535084184,171,Market,Filled,1630.499395464,Warning: No quote information available at 11/22/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-11-25T15:00:00Z,RETL,9.789405264,77,Market,Filled,753.784205328,Warning: No quote information available at 11/25/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-02T15:00:00Z,RETL,10.0750274,-170,Market,Filled,-1712.754658,Warning: No quote information available at 12/02/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-02T16:00:00Z,RETL,9.855920008,-78,Market,Filled,-768.761760624,Warning: No quote information available at 12/02/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-12-05T15:00:00Z,RETL,9.734628416,174,Market,Filled,1693.825344384,Warning: No quote information available at 12/05/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-05T18:00:00Z,RETL,9.515521024,-174,Market,Filled,-1655.700658176,Warning: No quote information available at 12/05/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-12-06T15:00:00Z,RETL,10.215882152,238,Market,Filled,2431.379952176,Warning: No quote information available at 12/06/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-11T16:00:00Z,RETL,9.95764844,-163,Market,Filled,-1623.09669572,Warning: No quote information available at 12/11/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-12-12T15:00:00Z,RETL,10.29022216,158,Market,Filled,1625.85510128,Warning: No quote information available at 12/12/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-16T21:00:00Z,RETL,10.047638976,-73,Market On Open,Filled,-733.477645248, 
2019-12-17T15:00:00Z,RETL,9.93808528,-160,Market,Filled,-1590.0936448,Warning: No quote information available at 12/17/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-17T18:00:00Z,RETL,10.219794784,72,Market,Filled,735.825224448,Warning: No quote information available at 12/17/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-12-17T19:00:00Z,RETL,10.325435848,154,Market,Filled,1590.117120592,Warning: No quote information available at 12/17/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-12-30T15:00:00Z,RETL,10.902771534,-155,Market,Filled,-1689.92958777,Warning: No quote information available at 12/30/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-30T17:00:00Z,RETL,11.1179694,151,Market,Filled,1678.8133794,Warning: No quote information available at 12/30/2019 12:00:00 America/New_York, order filled using TradeBar data 
2020-01-02T16:00:00Z,RETL,10.780790856,-222,Market,Filled,-2393.335570032,Warning: No quote information available at 01/02/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-01-07T15:00:00Z,RETL,10.741343784,152,Market,Filled,1632.684255168,Warning: No quote information available at 01/07/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-01-07T18:00:00Z,RETL,10.4389945,-152,Market,Filled,-1586.727164,Warning: No quote information available at 01/07/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-01-08T15:00:00Z,RETL,10.7735902,218,Market,Filled,2348.6426636,Warning: No quote information available at 01/08/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-01-08T16:00:00Z,RETL,10.5113924,-69,Market,Filled,-725.2860756,Warning: No quote information available at 01/08/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-01-08T17:00:00Z,RETL,10.778247146,67,Market,Filled,722.142558782,Warning: No quote information available at 01/08/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-01-09T16:00:00Z,RETL,10.434337554,-216,Market,Filled,-2253.816911664,Warning: No quote information available at 01/09/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-01-13T19:00:00Z,RETL,10.5231326,147,Market,Filled,1546.9004922,Warning: No quote information available at 01/13/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-01-13T20:00:00Z,RETL,10.52998105,68,Market,Filled,716.0387114,Warning: No quote information available at 01/13/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-01-21T15:00:00Z,RETL,10.664015,-148,Market,Filled,-1578.27422,Warning: No quote information available at 01/21/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-01-22T21:00:00Z,RETL,10.4918254,-67,Market On Open,Filled,-702.9523018, 
2020-01-29T15:00:00Z,RETL,10.135706,153,Market,Filled,1550.763018,Warning: No quote information available at 01/29/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-01-30T16:00:00Z,RETL,9.708401854,-153,Market,Filled,-1485.385483662,Warning: No quote information available at 01/30/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-02-04T15:00:00Z,RETL,9.7091454,228,Market,Filled,2213.6851512,Warning: No quote information available at 02/04/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-02-04T17:00:00Z,RETL,9.406483044,-72,Market,Filled,-677.266779168,Warning: No quote information available at 02/04/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-02-05T15:00:00Z,RETL,9.763933,69,Market,Filled,673.711377,Warning: No quote information available at 02/05/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-02-07T15:00:00Z,RETL,9.5721764,-154,Market,Filled,-1474.1151656,Warning: No quote information available at 02/07/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-02-07T20:00:00Z,RETL,9.40350886,-71,Market,Filled,-667.64912906,Warning: No quote information available at 02/07/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-02-11T15:00:00Z,RETL,9.7208856,220,Market,Filled,2138.594832,Warning: No quote information available at 02/11/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-02-24T15:00:00Z,RETL,9.6426176,-220,Market,Filled,-2121.375872,Warning: No quote information available at 02/24/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-03T15:00:00Z,RETL,7.43859072,195,Market,Filled,1450.5251904,Warning: No quote information available at 03/03/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-04T20:00:00Z,RETL,7.415540794,91,Market,Filled,674.814212254,Warning: No quote information available at 03/04/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-03-05T16:00:00Z,RETL,6.8641036,-286,Market,Filled,-1963.1336296,Warning: No quote information available at 03/05/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-03-19T16:00:00Z,RETL,2.308632062,582,Market,Filled,1343.623860084,Warning: No quote information available at 03/19/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-03-23T16:00:00Z,RETL,1.6573249,-582,Market,Filled,-964.5630918,Warning: No quote information available at 03/23/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-03-24T14:00:00Z,RETL,2.0865825568,767,Market,Filled,1600.4088210656,Warning: No quote information available at 03/24/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-30T14:00:00Z,RETL,2.19430288,-526,Market,Filled,-1154.20331488,Warning: No quote information available at 03/30/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-01T14:00:00Z,RETL,1.972199532128,-241,Market,Filled,-475.30008724285,Warning: No quote information available at 04/01/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-06T14:00:00Z,RETL,2.049678372,790,Market,Filled,1619.24591388,Warning: No quote information available at 04/06/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-15T14:00:00Z,RETL,2.88870000048,-545,Market,Filled,-1574.3415002616,Warning: No quote information available at 04/15/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-16T17:00:00Z,RETL,2.808667789984,-245,Market,Filled,-688.12360854608,Warning: No quote information available at 04/16/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-04-17T14:00:00Z,RETL,3.2754957536,679,Market,Filled,2224.0616166944,Warning: No quote information available at 04/17/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-21T15:00:00Z,RETL,2.928436830816,-679,Market,Filled,-1988.4086081241,Warning: No quote information available at 04/21/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-04-22T14:00:00Z,RETL,3.0261431536,208,Market,Filled,629.4377759488,Warning: No quote information available at 04/22/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-23T15:00:00Z,RETL,3.1133208122016,438,Market,Filled,1363.6345157443,Warning: No quote information available at 04/23/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-05-01T14:00:00Z,RETL,3.52744162064,-646,Market,Filled,-2278.7272869334,Warning: No quote information available at 05/01/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-05T14:00:00Z,RETL,3.8703752540096,583,Market,Filled,2256.4287730876,Warning: No quote information available at 05/05/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-12T20:00:00Z,RETL,3.9557296464,-399,Market On Open,Filled,-1578.3361289136, 
2020-05-13T14:00:00Z,RETL,3.830055936,-184,Market,Filled,-704.730292224,Warning: No quote information available at 05/13/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-15T15:00:00Z,RETL,3.8009275626784,410,Market,Filled,1558.3803006981,Warning: No quote information available at 05/15/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-05-18T14:00:00Z,RETL,4.38222233344,161,Market,Filled,705.53779568384,Warning: No quote information available at 05/18/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-10T14:00:00Z,RETL,6.2198512544,-571,Market,Filled,-3551.5350662624,Warning: No quote information available at 06/10/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-16T14:00:00Z,RETL,5.8529917403552,597,Market,Filled,3494.2360689921,Warning: No quote information available at 06/16/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-19T19:00:00Z,RETL,5.5511913118816,-408,Market,Filled,-2264.8860552477,Warning: No quote information available at 06/19/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-06-22T15:00:00Z,RETL,5.7311041998336,396,Market,Filled,2269.5172631341,Warning: No quote information available at 06/22/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-06-24T14:00:00Z,RETL,5.55318214304,-585,Market,Filled,-3248.6115536784,Warning: No quote information available at 06/24/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-26T14:00:00Z,RETL,5.6313791184,577,Market,Filled,3249.3057513168,Warning: No quote information available at 06/26/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-26T18:00:00Z,RETL,5.2857843940832,-577,Market,Filled,-3049.897595386,Warning: No quote information available at 06/26/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-06-29T15:00:00Z,RETL,5.64753716688,541,Market,Filled,3055.3176072821,Warning: No quote information available at 06/29/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-07-09T15:00:00Z,RETL,5.864773152,-541,Market,Filled,-3172.842275232,Warning: No quote information available at 07/09/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-07-10T16:00:00Z,RETL,6.20109993888,509,Market,Filled,3156.3598688899,Warning: No quote information available at 07/10/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-07-13T20:00:00Z,RETL,5.7969492448,-509,Market On Open,Filled,-2950.6471656032, 
2020-07-14T18:00:00Z,RETL,6.06305833952,334,Market,Filled,2025.0614853997,Warning: No quote information available at 07/14/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-07-14T20:00:00Z,RETL,6.44646289728,151,Market On Open,Filled,973.41589748928, 
2020-07-20T14:00:00Z,RETL,6.38861309408,-334,Market,Filled,-2133.7967734227,Warning: No quote information available at 07/20/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-07-21T14:00:00Z,RETL,7.0553061432896,295,Market,Filled,2081.3153122704,Warning: No quote information available at 07/21/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-20T16:00:00Z,RETL,10.04152894304,-308,Market,Filled,-3092.7909144563,Warning: No quote information available at 08/20/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-08-24T14:00:00Z,RETL,10.099861492874,299,Market,Filled,3019.8585863692,Warning: No quote information available at 08/24/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-28T19:00:00Z,RETL,10.30963285856,-300,Market,Filled,-3092.889857568,Warning: No quote information available at 08/28/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-08-31T14:00:00Z,RETL,10.034654790563,-137,Market,Filled,-1374.7477063072,Warning: No quote information available at 08/31/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-09-01T15:00:00Z,RETL,10.32032908769,296,Market,Filled,3054.8174099561,Warning: No quote information available at 09/01/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-09-01T16:00:00Z,RETL,10.44585518135,134,Market,Filled,1399.744594301,Warning: No quote information available at 09/01/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-09-03T16:00:00Z,RETL,9.9896197161824,-430,Market,Filled,-4295.5364779584,Warning: No quote information available at 09/03/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-09-09T18:00:00Z,RETL,9.3699685310784,314,Market,Filled,2942.1701187586,Warning: No quote information available at 09/09/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-09-10T14:00:00Z,RETL,9.88054690448,137,Market,Filled,1353.6349259138,Warning: No quote information available at 09/10/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-09-10T20:00:00Z,RETL,9.2479892288,-141,Market On Open,Filled,-1303.9664812608, 
2020-09-11T16:00:00Z,RETL,9.01639053392,-310,Market,Filled,-2795.0810655152,Warning: No quote information available at 09/11/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-09-14T14:00:00Z,RETL,9.14804870672,450,Market,Filled,4116.621918024,Warning: No quote information available at 09/14/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-09-17T14:00:00Z,RETL,9.07364189088,-450,Market,Filled,-4083.138850896,Warning: No quote information available at 09/17/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-09-17T15:00:00Z,RETL,9.189979839936,140,Market,Filled,1286.597177591,Warning: No quote information available at 09/17/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-09-17T19:00:00Z,RETL,9.06326882272,-140,Market,Filled,-1268.8576351808,Warning: No quote information available at 09/17/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-09-22T20:00:00Z,RETL,9.30743488864,441,Market On Open,Filled,4104.5787858902, 
2020-09-23T19:00:00Z,RETL,8.6927986830272,-142,Market,Filled,-1234.3774129899,Warning: No quote information available at 09/23/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-09-23T20:00:00Z,RETL,8.36667739936,-299,Market On Open,Filled,-2501.6365424086, 
2020-09-28T14:00:00Z,RETL,8.5916971752416,431,Market,Filled,3703.0214825291,Warning: No quote information available at 09/28/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-10-13T14:00:00Z,RETL,10.85102722368,-297,Market,Filled,-3222.755085433,Warning: No quote information available at 10/13/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-10-13T15:00:00Z,RETL,11.01919061712,288,Market,Filled,3173.5268977306,Warning: No quote information available at 10/13/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-10-15T14:00:00Z,RETL,10.763761792963,-422,Market,Filled,-4542.3074766305,Warning: No quote information available at 10/15/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-10-15T17:00:00Z,RETL,11.141074168,128,Market,Filled,1426.057493504,Warning: No quote information available at 10/15/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-10-15T18:00:00Z,RETL,11.307992793261,275,Market,Filled,3109.6980181467,Warning: No quote information available at 10/15/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-10-19T20:00:00Z,RETL,11.00622428192,-403,Market On Open,Filled,-4435.5083856138, 
2020-10-20T18:00:00Z,RETL,11.21129186016,396,Market,Filled,4439.6715766234,Warning: No quote information available at 10/20/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-10-20T20:00:00Z,RETL,11.01779424256,-125,Market On Open,Filled,-1377.22428032, 
2020-10-21T14:00:00Z,RETL,10.89251949632,-271,Market,Filled,-2951.8727835027,Warning: No quote information available at 10/21/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-10-21T15:00:00Z,RETL,10.953110183299,271,Market,Filled,2968.2928596741,Warning: No quote information available at 10/21/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-10-21T16:00:00Z,RETL,10.57255024,-271,Market,Filled,-2865.16111504,Warning: No quote information available at 10/21/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-10-22T20:00:00Z,RETL,11.15982548352,265,Market On Open,Filled,2957.3537531328, 
2020-10-23T17:00:00Z,RETL,10.91284273063,117,Market,Filled,1276.8025994838,Warning: No quote information available at 10/23/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-10-26T15:00:00Z,RETL,10.54721601584,-382,Market,Filled,-4029.0365180509,Warning: No quote information available at 10/26/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-11-03T15:00:00Z,RETL,9.61184454272,420,Market,Filled,4036.9747079424,Warning: No quote information available at 11/03/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-11-12T16:00:00Z,RETL,10.883303424224,-289,Market,Filled,-3145.2746896007,Warning: No quote information available at 11/12/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-11-12T18:00:00Z,RETL,10.5391369916,-131,Market,Filled,-1380.6269458996,Warning: No quote information available at 11/12/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-11-13T15:00:00Z,RETL,10.97869575488,409,Market,Filled,4490.2865637459,Warning: No quote information available at 11/13/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-11-30T16:00:00Z,RETL,14.0774503856,-409,Market,Filled,-5757.6772077104,Warning: No quote information available at 11/30/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-11-30T17:00:00Z,RETL,14.96035807168,120,Market,Filled,1795.2429686016,Warning: No quote information available at 11/30/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-12-01T15:00:00Z,RETL,15.17719509264,257,Market,Filled,3900.5391388085,Warning: No quote information available at 12/01/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-12-02T15:00:00Z,RETL,14.7128008104,-377,Market,Filled,-5546.7259055208,Warning: No quote information available at 12/02/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-12-02T21:00:00Z,RETL,15.2324516288,364,Market On Open,Filled,5544.6123928832, 
2020-12-09T19:00:00Z,RETL,15.4977627952,-249,Market,Filled,-3858.9429360048,Warning: No quote information available at 12/09/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-12-11T15:00:00Z,RETL,15.77264910144,-115,Market,Filled,-1813.8546466656,Warning: No quote information available at 12/11/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-12-15T16:00:00Z,RETL,15.60668001088,248,Market,Filled,3870.4566426982,Warning: No quote information available at 12/15/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-12-15T19:00:00Z,RETL,16.040433845632,111,Market,Filled,1780.4881568652,Warning: No quote information available at 12/15/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-12-29T16:00:00Z,RETL,17.68249053536,-359,Market,Filled,-6348.0141021942,Warning: No quote information available at 12/29/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-12-30T15:00:00Z,RETL,18.7233880288,338,Market,Filled,6328.5051537344,Warning: No quote information available at 12/30/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-12-31T15:00:00Z,RETL,18.077680494406,-338,Market,Filled,-6110.2560071094,Warning: No quote information available at 12/31/2020 10:00:00 America/New_York, order filled using TradeBar data 
2021-01-05T16:00:00Z,RETL,18.072968727677,231,Market,Filled,4174.8557760933,Warning: No quote information available at 01/05/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-01-05T18:00:00Z,RETL,18.464312672221,105,Market,Filled,1938.7528305832,Warning: No quote information available at 01/05/2021 13:00:00 America/New_York, order filled using TradeBar data 
2021-02-01T16:00:00Z,RETL,33.1459424128,-233,Market,Filled,-7723.0045821824,Warning: No quote information available at 02/01/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-02-02T15:00:00Z,RETL,27.0338114816,-103,Market,Filled,-2784.4825826048,Warning: No quote information available at 02/02/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-02-05T15:00:00Z,RETL,28.268625505008,249,Market,Filled,7038.887750747,Warning: No quote information available at 02/05/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-02-08T15:00:00Z,RETL,29.8145916768,108,Market,Filled,3219.9759010944,Warning: No quote information available at 02/08/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-02-17T15:00:00Z,RETL,28.236688424,-357,Market,Filled,-10080.497767368,Warning: No quote information available at 02/17/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-02-19T16:00:00Z,RETL,28.523623447872,242,Market,Filled,6902.716874385,Warning: No quote information available at 02/19/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-02-22T15:00:00Z,RETL,28.9069482128,111,Market,Filled,3208.6712516208,Warning: No quote information available at 02/22/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-02-23T15:00:00Z,RETL,25.803007048,-353,Market,Filled,-9108.461487944,Warning: No quote information available at 02/23/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-02-24T17:00:00Z,RETL,28.12058985344,102,Market,Filled,2868.3001650509,Warning: No quote information available at 02/24/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-02-24T18:00:00Z,RETL,28.4416562612,221,Market,Filled,6285.6060337252,Warning: No quote information available at 02/24/2021 13:00:00 America/New_York, order filled using TradeBar data 
2021-03-05T15:00:00Z,RETL,28.6416370464,-323,Market,Filled,-9251.2487659872,Warning: No quote information available at 03/05/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-03-08T15:00:00Z,RETL,33.374887996016,277,Market,Filled,9244.8439748964,Warning: No quote information available at 03/08/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-03-16T14:00:00Z,RETL,41.4304331952,-277,Market,Filled,-11476.22999507,Warning: No quote information available at 03/16/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-03-18T15:00:00Z,RETL,44.01262897976,176,Market,Filled,7746.2227004378,Warning: No quote information available at 03/18/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-03-18T19:00:00Z,RETL,41.895904680672,-176,Market,Filled,-7373.6792237983,Warning: No quote information available at 03/18/2021 15:00:00 America/New_York, order filled using TradeBar data 
2021-03-19T16:00:00Z,RETL,42.8886472,175,Market,Filled,7505.51326,Warning: No quote information available at 03/19/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-03-23T15:00:00Z,RETL,38.9911790344,-175,Market,Filled,-6823.45633102,Warning: No quote information available at 03/23/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-03-26T14:00:00Z,RETL,37.1337056875,190,Market,Filled,7055.404080625,Warning: No quote information available at 03/26/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-03-26T20:00:00Z,RETL,37.868898195,86,Market On Open,Filled,3256.72524477, 
2021-04-08T14:00:00Z,RETL,39.413101725,-189,Market,Filled,-7449.076226025,Warning: No quote information available at 04/08/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-04-08T17:00:00Z,RETL,40.590207775,183,Market,Filled,7428.008022825,Warning: No quote information available at 04/08/2021 13:00:00 America/New_York, order filled using TradeBar data 
2021-04-19T15:00:00Z,RETL,41.875048955,-270,Market,Filled,-11306.26321785,Warning: No quote information available at 04/19/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-04-22T14:00:00Z,RETL,41.6426203875,186,Market,Filled,7745.527392075,Warning: No quote information available at 04/22/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-04-22T15:00:00Z,RETL,42.3785710311,84,Market,Filled,3559.7999666124,Warning: No quote information available at 04/22/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-04-30T15:00:00Z,RETL,43.6852784523,-185,Market,Filled,-8081.7765136755,Warning: No quote information available at 04/30/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-05-03T14:00:00Z,RETL,45.14502961095,178,Market,Filled,8035.8152707491,Warning: No quote information available at 05/03/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-05-04T14:00:00Z,RETL,43.1740154076,-263,Market,Filled,-11354.766052199,Warning: No quote information available at 05/04/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-05-05T14:00:00Z,RETL,45.62383246,249,Market,Filled,11360.33428254,Warning: No quote information available at 05/05/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-05-10T20:00:00Z,RETL,41.340363495,-170,Market On Open,Filled,-7027.86179415, 
2021-05-11T14:00:00Z,RETL,43.27361055,-79,Market,Filled,-3418.61523345,Warning: No quote information available at 05/11/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-05-14T14:00:00Z,RETL,42.09141700775,250,Market,Filled,10522.854251938,Warning: No quote information available at 05/14/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-05-19T14:00:00Z,RETL,40.510403975,-171,Market,Filled,-6927.279079725,Warning: No quote information available at 05/19/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-05-19T15:00:00Z,RETL,39.3033715,-79,Market,Filled,-3104.9663485,Warning: No quote information available at 05/19/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-05-24T14:00:00Z,RETL,40.47249717,170,Market,Filled,6880.3245189,Warning: No quote information available at 05/24/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-05-25T14:00:00Z,RETL,41.06304529,77,Market,Filled,3161.85448733,Warning: No quote information available at 05/25/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-05-25T20:00:00Z,RETL,40.685972335,-78,Market On Open,Filled,-3173.50584213, 
2021-05-26T14:00:00Z,RETL,42.9015253325,74,Market,Filled,3174.712874605,Warning: No quote information available at 05/26/2021 10:00:00 America/New_York, order filled using TradeBar data 
