Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2010-04-27T20:00:00Z,DRV,8614.04881,1,Market On Open,Filled,8614.04881, 
2018-10-31T15:00:00Z,DRV,491.7642,13,Market,Filled,6392.9346,Warning: No quote information available at 10/31/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-11-05T17:00:00Z,DRV,477.5030382,-13,Market,Filled,-6207.5394966,Warning: No quote information available at 11/05/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-11-13T16:00:00Z,DRV,456.3571776,9,Market,Filled,4107.2145984,Warning: No quote information available at 11/13/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-11-14T17:00:00Z,DRV,457.340706,5,Market,Filled,2286.70353,Warning: No quote information available at 11/14/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-11-19T15:00:00Z,DRV,442.58778,-14,Market,Filled,-6196.22892,Warning: No quote information available at 11/19/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-11-20T16:00:00Z,DRV,458.3242344,14,Market,Filled,6416.5392816,Warning: No quote information available at 11/20/2018 11:00:00 America/New_York, order filled using TradeBar data 
2018-11-21T17:00:00Z,DRV,447.9971862,-5,Market,Filled,-2239.985931,Warning: No quote information available at 11/21/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-11-21T21:00:00Z,DRV,459.799527,5,Market On Open,Filled,2298.997635, 
2018-11-28T15:00:00Z,DRV,453.8983566,-10,Market,Filled,-4538.983566,Warning: No quote information available at 11/28/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-11-28T17:00:00Z,DRV,450.9477714,-4,Market,Filled,-1803.7910856,Warning: No quote information available at 11/28/2018 12:00:00 America/New_York, order filled using TradeBar data 
2018-12-04T20:00:00Z,DRV,433.7360244,10,Market,Filled,4337.360244,Warning: No quote information available at 12/04/2018 15:00:00 America/New_York, order filled using TradeBar data 
2018-12-04T21:00:00Z,DRV,447.9971862,4,Market On Open,Filled,1791.9887448, 
2018-12-06T21:00:00Z,DRV,413.081928,-14,Market On Open,Filled,-5783.146992, 
2018-12-10T15:00:00Z,DRV,435.7030812,13,Market,Filled,5664.1400556,Warning: No quote information available at 12/10/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-12-28T15:00:00Z,DRV,537.1271205,-9,Market,Filled,-4834.1440845,Warning: No quote information available at 12/28/2018 10:00:00 America/New_York, order filled using TradeBar data 
2018-12-31T16:00:00Z,DRV,554.358513,9,Market,Filled,4989.226617,Warning: No quote information available at 12/31/2018 11:00:00 America/New_York, order filled using TradeBar data 
2019-01-04T16:00:00Z,DRV,538.604097,-13,Market,Filled,-7001.853261,Warning: No quote information available at 01/04/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-01-22T16:00:00Z,DRV,455.893413,10,Market,Filled,4558.93413,Warning: No quote information available at 01/22/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-01-22T19:00:00Z,DRV,445.5545775,-10,Market,Filled,-4455.545775,Warning: No quote information available at 01/22/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-01-22T20:00:00Z,DRV,456.878064,15,Market,Filled,6853.17096,Warning: No quote information available at 01/22/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-01-22T21:00:00Z,DRV,453.924111,-5,Market On Open,Filled,-2269.620555, 
2019-01-23T18:00:00Z,DRV,452.93946,5,Market,Filled,2264.6973,Warning: No quote information available at 01/23/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-01-24T20:00:00Z,DRV,444.5699265,-5,Market,Filled,-2222.8496325,Warning: No quote information available at 01/24/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-01-25T15:00:00Z,DRV,438.6620205,-10,Market,Filled,-4386.620205,Warning: No quote information available at 01/25/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-02-01T16:00:00Z,DRV,402.2299335,11,Market,Filled,4424.5292685,Warning: No quote information available at 02/01/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-02-01T21:00:00Z,DRV,392.3834235,-11,Market On Open,Filled,-4316.2176585, 
2019-02-04T15:00:00Z,DRV,394.845051,11,Market,Filled,4343.295561,Warning: No quote information available at 02/04/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-02-04T21:00:00Z,DRV,379.5829605,-11,Market On Open,Filled,-4175.4125655, 
2019-02-05T18:00:00Z,DRV,386.967843,11,Market,Filled,4256.646273,Warning: No quote information available at 02/05/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-02-05T21:00:00Z,DRV,374.6597055,-11,Market On Open,Filled,-4121.2567605, 
2019-02-06T20:00:00Z,DRV,384.01389,11,Market,Filled,4224.15279,Warning: No quote information available at 02/06/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-02-07T15:00:00Z,DRV,385.983192,5,Market,Filled,1929.91596,Warning: No quote information available at 02/07/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-02-07T17:00:00Z,DRV,374.6597055,-16,Market,Filled,-5994.555288,Warning: No quote information available at 02/07/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-02-12T15:00:00Z,DRV,373.6750545,11,Market,Filled,4110.4255995,Warning: No quote information available at 02/12/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-02-12T16:00:00Z,DRV,374.16738,5,Market,Filled,1870.8369,Warning: No quote information available at 02/12/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-02-14T20:00:00Z,DRV,367.274823,-16,Market,Filled,-5876.397168,Warning: No quote information available at 02/14/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-02-20T15:00:00Z,DRV,367.7671485,11,Market,Filled,4045.4386335,Warning: No quote information available at 02/20/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-02-20T16:00:00Z,DRV,372.6904035,5,Market,Filled,1863.4520175,Warning: No quote information available at 02/20/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-02-22T15:00:00Z,DRV,363.336219,-5,Market,Filled,-1816.681095,Warning: No quote information available at 02/22/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-02-22T16:00:00Z,DRV,357.9206385,-11,Market,Filled,-3937.1270235,Warning: No quote information available at 02/22/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-02-25T15:00:00Z,DRV,366.290172,5,Market,Filled,1831.45086,Warning: No quote information available at 02/25/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-02-25T17:00:00Z,DRV,369.244125,11,Market,Filled,4061.685375,Warning: No quote information available at 02/25/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-02-28T18:00:00Z,DRV,365.7978465,-11,Market,Filled,-4023.7763115,Warning: No quote information available at 02/28/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-02-28T21:00:00Z,DRV,377.6136585,10,Market On Open,Filled,3776.136585, 
2019-03-05T17:00:00Z,DRV,371.213427,-15,Market,Filled,-5568.201405,Warning: No quote information available at 03/05/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-03-06T18:00:00Z,DRV,379.090635,15,Market,Filled,5686.359525,Warning: No quote information available at 03/06/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-03-11T14:00:00Z,DRV,373.6750545,-15,Market,Filled,-5605.1258175,Warning: No quote information available at 03/11/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-03-15T14:00:00Z,DRV,360.8745915,11,Market,Filled,3969.6205065,Warning: No quote information available at 03/15/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-03-18T14:00:00Z,DRV,360.8745915,5,Market,Filled,1804.3729575,Warning: No quote information available at 03/18/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-03-21T15:00:00Z,DRV,355.7803973,-16,Market,Filled,-5692.4863568,Warning: No quote information available at 03/21/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-04-01T15:00:00Z,DRV,348.3579968,16,Market,Filled,5573.7279488,Warning: No quote information available at 04/01/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-04-01T20:00:00Z,DRV,341.430423,-5,Market On Open,Filled,-1707.152115, 
2019-04-02T14:00:00Z,DRV,348.3579968,5,Market,Filled,1741.789984,Warning: No quote information available at 04/02/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-04-02T19:00:00Z,DRV,337.4718094,-16,Market,Filled,-5399.5489504,Warning: No quote information available at 04/02/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-04-04T15:00:00Z,DRV,338.4614628,16,Market,Filled,5415.3834048,Warning: No quote information available at 04/04/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-04-05T15:00:00Z,DRV,334.5028492,-5,Market,Filled,-1672.514246,Warning: No quote information available at 04/05/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-04-05T20:00:00Z,DRV,332.0287157,-11,Market On Open,Filled,-3652.3158727, 
2019-04-08T14:00:00Z,DRV,337.4718094,16,Market,Filled,5399.5489504,Warning: No quote information available at 04/08/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-04-11T14:00:00Z,DRV,329.0597555,-16,Market,Filled,-5264.956088,Warning: No quote information available at 04/11/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-04-11T16:00:00Z,DRV,338.4614628,4,Market,Filled,1353.8458512,Warning: No quote information available at 04/11/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-04-12T14:00:00Z,DRV,340.4407696,11,Market,Filled,3744.8484656,Warning: No quote information available at 04/12/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-04-12T19:00:00Z,DRV,332.5235424,-11,Market,Filled,-3657.7589664,Warning: No quote information available at 04/12/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-04-12T20:00:00Z,DRV,331.0390623,-4,Market On Open,Filled,-1324.1562492, 
2019-04-15T14:00:00Z,DRV,334.0080225,10,Market,Filled,3340.080225,Warning: No quote information available at 04/15/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-04-15T19:00:00Z,DRV,336.9769827,5,Market,Filled,1684.8849135,Warning: No quote information available at 04/15/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-04-24T14:00:00Z,DRV,351.326957,-11,Market,Filled,-3864.596527,Warning: No quote information available at 04/24/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-04-24T15:00:00Z,DRV,347.3683434,-4,Market,Filled,-1389.4733736,Warning: No quote information available at 04/24/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-04-29T16:00:00Z,DRV,347.3683434,10,Market,Filled,3473.683434,Warning: No quote information available at 04/29/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-04-30T14:00:00Z,DRV,354.7907439,5,Market,Filled,1773.9537195,Warning: No quote information available at 04/30/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-04-30T16:00:00Z,DRV,343.9045565,-5,Market,Filled,-1719.5227825,Warning: No quote information available at 04/30/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-04-30T18:00:00Z,DRV,341.430423,-10,Market,Filled,-3414.30423,Warning: No quote information available at 04/30/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-05-07T14:00:00Z,DRV,339.4511162,15,Market,Filled,5091.766743,Warning: No quote information available at 05/07/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-05-10T20:00:00Z,DRV,344.3993832,-11,Market On Open,Filled,-3788.3932152, 
2019-05-14T14:00:00Z,DRV,337.9666361,-4,Market,Filled,-1351.8665444,Warning: No quote information available at 05/14/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-05-17T14:00:00Z,DRV,330.0494089,11,Market,Filled,3630.5434979,Warning: No quote information available at 05/17/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-05-17T15:00:00Z,DRV,324.1114885,-11,Market,Filled,-3565.2263735,Warning: No quote information available at 05/17/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-05-20T14:00:00Z,DRV,327.5752754,11,Market,Filled,3603.3280294,Warning: No quote information available at 05/20/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-05-20T15:00:00Z,DRV,330.5442356,5,Market,Filled,1652.721178,Warning: No quote information available at 05/20/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-05-23T20:00:00Z,DRV,324.1114885,-16,Market On Open,Filled,-5185.783816, 
2019-05-28T19:00:00Z,DRV,326.585622,10,Market,Filled,3265.85622,Warning: No quote information available at 05/28/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-05-28T20:00:00Z,DRV,335.9873293,5,Market On Open,Filled,1679.9366465, 
2019-06-05T14:00:00Z,DRV,334.9976759,-15,Market,Filled,-5024.9651385,Warning: No quote information available at 06/05/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-06-10T14:00:00Z,DRV,321.637355,11,Market,Filled,3538.010905,Warning: No quote information available at 06/10/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-06-11T17:00:00Z,DRV,326.0907953,5,Market,Filled,1630.4539765,Warning: No quote information available at 06/11/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-06-11T20:00:00Z,DRV,317.1839147,-5,Market On Open,Filled,-1585.9195735, 
2019-06-13T14:00:00Z,DRV,314.2149545,-11,Market,Filled,-3456.3644995,Warning: No quote information available at 06/13/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-06-19T14:00:00Z,DRV,307.7822074,11,Market,Filled,3385.6042814,Warning: No quote information available at 06/19/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-06-19T19:00:00Z,DRV,299.8649802,-11,Market,Filled,-3298.5147822,Warning: No quote information available at 06/19/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-06-21T14:00:00Z,DRV,306.2977273,16,Market,Filled,4900.7636368,Warning: No quote information available at 06/21/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-07-02T14:00:00Z,DRV,319.1632215,-16,Market,Filled,-5106.611544,Warning: No quote information available at 07/02/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-07-05T14:00:00Z,DRV,317.1839147,11,Market,Filled,3489.0230617,Warning: No quote information available at 07/05/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-07-05T16:00:00Z,DRV,308.2770341,-11,Market,Filled,-3391.0473751,Warning: No quote information available at 07/05/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-07-09T14:00:00Z,DRV,302.53704438,11,Market,Filled,3327.90748818,Warning: No quote information available at 07/09/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-07-09T16:00:00Z,DRV,298.57843078,-11,Market,Filled,-3284.36273858,Warning: No quote information available at 07/09/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-07-11T15:00:00Z,DRV,300.75566826,17,Market,Filled,5112.84636042,Warning: No quote information available at 07/11/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-07-25T14:00:00Z,DRV,316.689088,-12,Market,Filled,-3800.269056,Warning: No quote information available at 07/25/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-07-25T15:00:00Z,DRV,320.05390956,11,Market,Filled,3520.59300516,Warning: No quote information available at 07/25/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-07-29T14:00:00Z,DRV,311.740821,-16,Market,Filled,-4987.853136,Warning: No quote information available at 07/29/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-07-31T19:00:00Z,DRV,316.49115732,16,Market,Filled,5063.85851712,Warning: No quote information available at 07/31/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-08-01T17:00:00Z,DRV,306.792554,-5,Market,Filled,-1533.96277,Warning: No quote information available at 08/01/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-08-02T14:00:00Z,DRV,315.00667722,5,Market,Filled,1575.0333861,Warning: No quote information available at 08/02/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-08-07T18:00:00Z,DRV,309.56358352,-11,Market,Filled,-3405.19941872,Warning: No quote information available at 08/07/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-08-07T19:00:00Z,DRV,303.72462846,-5,Market,Filled,-1518.6231423,Warning: No quote information available at 08/07/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-08-12T18:00:00Z,DRV,298.47946544,11,Market,Filled,3283.27411984,Warning: No quote information available at 08/12/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-08-14T14:00:00Z,DRV,300.8546336,6,Market,Filled,1805.1278016,Warning: No quote information available at 08/14/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-08-16T14:00:00Z,DRV,295.4115399,-12,Market,Filled,-3544.9384788,Warning: No quote information available at 08/16/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-08-16T15:00:00Z,DRV,293.13533708,-5,Market,Filled,-1465.6766854,Warning: No quote information available at 08/16/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-08-20T20:00:00Z,DRV,290.16637688,11,Market On Open,Filled,3191.83014568, 
2019-08-22T15:00:00Z,DRV,290.66120358,6,Market,Filled,1743.96722148,Warning: No quote information available at 08/22/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-08-22T17:00:00Z,DRV,284.5253525,-6,Market,Filled,-1707.152115,Warning: No quote information available at 08/22/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-08-22T20:00:00Z,DRV,283.5356991,-11,Market On Open,Filled,-3118.8926901, 
2019-08-23T16:00:00Z,DRV,288.08810474,17,Market,Filled,4897.49778058,Warning: No quote information available at 08/23/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-08-27T14:00:00Z,DRV,282.5460457,-6,Market,Filled,-1695.2762742,Warning: No quote information available at 08/27/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-08-27T20:00:00Z,DRV,289.86948086,5,Market On Open,Filled,1449.3474043, 
2019-08-29T14:00:00Z,DRV,283.63466444,-11,Market,Filled,-3119.98130884,Warning: No quote information available at 08/29/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-08-29T16:00:00Z,DRV,281.85328832,-5,Market,Filled,-1409.2664416,Warning: No quote information available at 08/29/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-09-05T18:00:00Z,DRV,272.05571966,12,Market,Filled,3264.66863592,Warning: No quote information available at 09/05/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-09-05T19:00:00Z,DRV,271.56089296,-12,Market,Filled,-3258.73071552,Warning: No quote information available at 09/05/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-09-06T17:00:00Z,DRV,270.76917024,12,Market,Filled,3249.23004288,Warning: No quote information available at 09/06/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-09-09T14:00:00Z,DRV,273.1443384,5,Market,Filled,1365.721692,Warning: No quote information available at 09/09/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-09-12T19:00:00Z,DRV,276.1132986,-12,Market,Filled,-3313.3595832,Warning: No quote information available at 09/12/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-09-13T16:00:00Z,DRV,281.16053094,12,Market,Filled,3373.92637128,Warning: No quote information available at 09/13/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-09-17T14:00:00Z,DRV,271.56089296,-17,Market,Filled,-4616.53518032,Warning: No quote information available at 09/17/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-09-18T19:00:00Z,DRV,277.69674404,11,Market,Filled,3054.66418444,Warning: No quote information available at 09/18/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-09-18T20:00:00Z,DRV,269.97744752,-11,Market On Open,Filled,-2969.75192272, 
2019-09-24T16:00:00Z,DRV,268.9343734,11,Market,Filled,2958.2781074,Warning: No quote information available at 09/24/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-09-24T17:00:00Z,DRV,272.32723748,6,Market,Filled,1633.96342488,Warning: No quote information available at 09/24/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-09-26T16:00:00Z,DRV,265.14234884,-17,Market,Filled,-4507.41993028,Warning: No quote information available at 09/26/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-09-27T17:00:00Z,DRV,268.33563268,17,Market,Filled,4561.70575556,Warning: No quote information available at 09/27/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-09-30T14:00:00Z,DRV,262.04885512,-17,Market,Filled,-4454.83053704,Warning: No quote information available at 09/30/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-01T14:00:00Z,DRV,272.9259782,16,Market,Filled,4366.8156512,Warning: No quote information available at 10/01/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-04T14:00:00Z,DRV,265.04255872,-11,Market,Filled,-2915.46814592,Warning: No quote information available at 10/04/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-04T16:00:00Z,DRV,263.84507728,-5,Market,Filled,-1319.2253864,Warning: No quote information available at 10/04/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-08T14:00:00Z,DRV,269.83248448,16,Market,Filled,4317.31975168,Warning: No quote information available at 10/08/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-08T19:00:00Z,DRV,263.54570692,-16,Market,Filled,-4216.73131072,Warning: No quote information available at 10/08/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-10-08T20:00:00Z,DRV,265.04255872,10,Market On Open,Filled,2650.4255872, 
2019-10-10T14:00:00Z,DRV,270.23164496,5,Market,Filled,1351.1582248,Warning: No quote information available at 10/10/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-11T15:00:00Z,DRV,264.04465752,-10,Market,Filled,-2640.4465752,Warning: No quote information available at 10/11/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-10-11T16:00:00Z,DRV,262.34822548,-5,Market,Filled,-1311.7411274,Warning: No quote information available at 10/11/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-11T20:00:00Z,DRV,266.938571,15,Market On Open,Filled,4004.078565, 
2019-10-17T14:00:00Z,DRV,261.949065,-15,Market,Filled,-3929.235975,Warning: No quote information available at 10/17/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-23T17:00:00Z,DRV,254.9637566,11,Market,Filled,2804.6013226,Warning: No quote information available at 10/23/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-10-25T14:00:00Z,DRV,257.9574602,5,Market,Filled,1289.787301,Warning: No quote information available at 10/25/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-31T14:00:00Z,DRV,255.36291708,-11,Market,Filled,-2808.99208788,Warning: No quote information available at 10/31/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-11-01T15:00:00Z,DRV,258.55620092,10,Market,Filled,2585.5620092,Warning: No quote information available at 11/01/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-11-14T15:00:00Z,DRV,277.01737312,-15,Market,Filled,-4155.2605968,Warning: No quote information available at 11/14/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-11-20T18:00:00Z,DRV,268.33563268,11,Market,Filled,2951.69195948,Warning: No quote information available at 11/20/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-11-21T15:00:00Z,DRV,270.4312252,5,Market,Filled,1352.156126,Warning: No quote information available at 11/21/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-11-26T16:00:00Z,DRV,269.433324,-11,Market,Filled,-2963.766564,Warning: No quote information available at 11/26/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-11-26T18:00:00Z,DRV,268.83458328,-5,Market,Filled,-1344.1729164,Warning: No quote information available at 11/26/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-12-02T15:00:00Z,DRV,271.82828688,16,Market,Filled,4349.25259008,Warning: No quote information available at 12/02/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-04T15:00:00Z,DRV,267.13815124,-11,Market,Filled,-2938.51966364,Warning: No quote information available at 12/04/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-06T16:00:00Z,DRV,263.84507728,-5,Market,Filled,-1319.2253864,Warning: No quote information available at 12/06/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-12-09T15:00:00Z,DRV,269.63290424,10,Market,Filled,2696.3290424,Warning: No quote information available at 12/09/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-09T17:00:00Z,DRV,266.63920064,-10,Market,Filled,-2666.3920064,Warning: No quote information available at 12/09/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-12-10T16:00:00Z,DRV,273.4249288,15,Market,Filled,4101.373932,Warning: No quote information available at 12/10/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-12-18T17:00:00Z,DRV,284.00268152,-11,Market,Filled,-3124.02949672,Warning: No quote information available at 12/18/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-12-19T15:00:00Z,DRV,281.70750876,-4,Market,Filled,-1126.83003504,Warning: No quote information available at 12/19/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-24T15:00:00Z,DRV,274.25577735,10,Market,Filled,2742.5577735,Warning: No quote information available at 12/24/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-27T15:00:00Z,DRV,268.26111555,-10,Market,Filled,-2682.6111555,Warning: No quote information available at 12/27/2019 10:00:00 America/New_York, order filled using TradeBar data 
2020-01-02T16:00:00Z,DRV,268.36102658,16,Market,Filled,4293.77642528,Warning: No quote information available at 01/02/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-01-03T20:00:00Z,DRV,262.4782651336,-5,Market,Filled,-1312.391325668,Warning: No quote information available at 01/03/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-01-06T16:00:00Z,DRV,266.26289495,5,Market,Filled,1331.31447475,Warning: No quote information available at 01/06/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-01-06T20:00:00Z,DRV,261.36725448,-5,Market,Filled,-1306.8362724,Warning: No quote information available at 01/06/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-01-07T15:00:00Z,DRV,272.85702293,4,Market,Filled,1091.42809172,Warning: No quote information available at 01/07/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-01-10T17:00:00Z,DRV,267.0501938664,-10,Market,Filled,-2670.501938664,Warning: No quote information available at 01/10/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-01-10T21:00:00Z,DRV,263.16565302,-5,Market On Open,Filled,-1315.8282651, 
2020-01-24T19:00:00Z,DRV,239.28691685,12,Market,Filled,2871.4430022,Warning: No quote information available at 01/24/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-01-27T15:00:00Z,DRV,242.7838029,5,Market,Filled,1213.9190145,Warning: No quote information available at 01/27/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-02-04T15:00:00Z,DRV,241.38504848,-12,Market,Filled,-2896.62058176,Warning: No quote information available at 02/04/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-02-04T17:00:00Z,DRV,238.7873617,-5,Market,Filled,-1193.9368085,Warning: No quote information available at 02/04/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-02-19T15:00:00Z,DRV,214.60889244,13,Market,Filled,2789.91560172,Warning: No quote information available at 02/19/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-02-19T16:00:00Z,DRV,218.60533364,6,Market,Filled,1311.63200184,Warning: No quote information available at 02/19/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-02-20T21:00:00Z,DRV,213.11022699,-6,Market On Open,Filled,-1278.66136194, 
2020-02-21T17:00:00Z,DRV,209.71325197,-13,Market,Filled,-2726.27227561,Warning: No quote information available at 02/21/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-02-24T15:00:00Z,DRV,214.40907038,19,Market,Filled,4073.77233722,Warning: No quote information available at 02/24/2020 10:00:00 America/New_York, order filled using TradeBar data 
