Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2009-02-03T21:00:00Z,MIDU,1.804915210117,3588,Market On Open,Filled,6476.0357738997, 
2019-01-23T17:00:00Z,MIDU,33.528417488,-1769,Market,Filled,-59311.770536272,Warning: No quote information available at 01/23/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-01-24T16:00:00Z,MIDU,34.74781292,534,Market,Filled,18555.33209928,Warning: No quote information available at 01/24/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-01-24T21:00:00Z,MIDU,35.669794832,1151,Market On Open,Filled,41055.933851632, 
2019-02-07T16:00:00Z,MIDU,37.612896496,-1162,Market,Filled,-43706.185728352,Warning: No quote information available at 02/07/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-02-08T16:00:00Z,MIDU,37.335310544,-523,Market,Filled,-19526.367414512,Warning: No quote information available at 02/08/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-02-11T16:00:00Z,MIDU,38.505137056,1616,Market,Filled,62224.301482496,Warning: No quote information available at 02/11/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-02-26T19:00:00Z,MIDU,42.262461192,-1108,Market,Filled,-46826.807000736,Warning: No quote information available at 02/26/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-02-26T21:00:00Z,MIDU,41.6378928,-508,Market On Open,Filled,-21152.0495424, 
2019-03-01T15:00:00Z,MIDU,42.92668472,1577,Market,Filled,67695.38180344,Warning: No quote information available at 03/01/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-03-04T17:00:00Z,MIDU,41.221513872,-1577,Market,Filled,-65006.327376144,Warning: No quote information available at 03/04/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-03-11T14:00:00Z,MIDU,39.040481392,1141,Market,Filled,44545.189268272,Warning: No quote information available at 03/11/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-03-12T14:00:00Z,MIDU,40.021946008,512,Market,Filled,20491.236356096,Warning: No quote information available at 03/12/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-03-20T14:00:00Z,MIDU,40.29953196,-1653,Market,Filled,-66615.12632988,Warning: No quote information available at 03/20/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-03-20T19:00:00Z,MIDU,40.874531432,514,Market,Filled,21009.509156048,Warning: No quote information available at 03/20/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-03-20T20:00:00Z,MIDU,39.347808696,-514,Market On Open,Filled,-20224.773669744, 
2019-03-21T15:00:00Z,MIDU,40.815048728,1613,Market,Filled,65834.673598264,Warning: No quote information available at 03/21/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-03-22T14:00:00Z,MIDU,39.823670328,-508,Market,Filled,-20230.424526624,Warning: No quote information available at 03/22/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-03-22T15:00:00Z,MIDU,39.437032752,-1105,Market,Filled,-43577.92119096,Warning: No quote information available at 03/22/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-03-26T15:00:00Z,MIDU,39.60556708,1613,Market,Filled,63883.77970004,Warning: No quote information available at 03/26/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-03-26T17:00:00Z,MIDU,38.61418868,-508,Market,Filled,-19616.00784944,Warning: No quote information available at 03/26/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-03-28T14:00:00Z,MIDU,39.883153032,492,Market,Filled,19622.511291744,Warning: No quote information available at 03/28/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-04-09T18:00:00Z,MIDU,42.817633096,-1095,Market,Filled,-46885.30824012,Warning: No quote information available at 04/09/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-04-09T20:00:00Z,MIDU,42.698667688,-502,Market On Open,Filled,-21434.731179376, 
2019-04-10T16:00:00Z,MIDU,43.1249604,498,Market,Filled,21476.2302792,Warning: No quote information available at 04/10/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-04-10T19:00:00Z,MIDU,43.392632568,1074,Market,Filled,46603.687378032,Warning: No quote information available at 04/10/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-04-17T15:00:00Z,MIDU,44.235304208,-1076,Market,Filled,-47597.187327808,Warning: No quote information available at 04/17/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-04-17T18:00:00Z,MIDU,43.729701224,-496,Market,Filled,-21689.931807104,Warning: No quote information available at 04/17/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-04-23T14:00:00Z,MIDU,43.937890688,1078,Market,Filled,47365.046161664,Warning: No quote information available at 04/23/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-04-23T15:00:00Z,MIDU,44.453407456,491,Market,Filled,21826.623060896,Warning: No quote information available at 04/23/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-04-25T15:00:00Z,MIDU,43.987459608,-1074,Market,Filled,-47242.531618992,Warning: No quote information available at 04/25/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-04-26T16:00:00Z,MIDU,44.988751792,1050,Market,Filled,47238.1893816,Warning: No quote information available at 04/26/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-05-01T20:00:00Z,MIDU,43.382718784,-1545,Market On Open,Filled,-67026.30052128, 
2019-05-03T14:00:00Z,MIDU,45.1077172,1488,Market,Filled,67120.2831936,Warning: No quote information available at 05/03/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-05-07T15:00:00Z,MIDU,43.392632568,-1488,Market,Filled,-64568.237261184,Warning: No quote information available at 05/07/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-05-10T20:00:00Z,MIDU,40.190480336,1043,Market On Open,Filled,41918.670990448, 
2019-05-13T14:00:00Z,MIDU,39.575825728,-1043,Market,Filled,-41277.586234304,Warning: No quote information available at 05/13/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-05-16T14:00:00Z,MIDU,41.261169008,1553,Market,Filled,64078.595469424,Warning: No quote information available at 05/16/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-05-20T14:00:00Z,MIDU,39.020653824,-1553,Market,Filled,-60599.075388672,Warning: No quote information available at 05/20/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-05-21T15:00:00Z,MIDU,40.210307904,1511,Market,Filled,60757.775242944,Warning: No quote information available at 05/21/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-05-22T15:00:00Z,MIDU,39.30815356,-476,Market,Filled,-18710.68109456,Warning: No quote information available at 05/22/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-05-23T14:00:00Z,MIDU,37.17669,-1035,Market,Filled,-38477.87415,Warning: No quote information available at 05/23/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-05-28T14:00:00Z,MIDU,38.138327048,1029,Market,Filled,39244.338532392,Warning: No quote information available at 05/28/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-05-28T15:00:00Z,MIDU,37.404707032,-1029,Market,Filled,-38489.443535928,Warning: No quote information available at 05/28/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-06-03T15:00:00Z,MIDU,35.59048456,1089,Market,Filled,38758.03768584,Warning: No quote information available at 06/03/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-06-04T14:00:00Z,MIDU,36.562035392,488,Market,Filled,17842.273271296,Warning: No quote information available at 06/04/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-06-24T18:00:00Z,MIDU,41.112462248,-1082,Market,Filled,-44483.684152336,Warning: No quote information available at 06/24/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-06-24T19:00:00Z,MIDU,40.914186568,-495,Market,Filled,-20252.52235116,Warning: No quote information available at 06/24/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-06-27T14:00:00Z,MIDU,40.8267422,1078,Market,Filled,44011.2280916,Warning: No quote information available at 06/27/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-06-27T18:00:00Z,MIDU,41.085643492,495,Market,Filled,20337.39352854,Warning: No quote information available at 06/27/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-07-08T19:00:00Z,MIDU,42.658966728,-1078,Market,Filled,-45986.366132784,Warning: No quote information available at 07/08/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-07-09T14:00:00Z,MIDU,42.350276726,-495,Market,Filled,-20963.38697937,Warning: No quote information available at 07/09/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-07-10T14:00:00Z,MIDU,43.435670604,1538,Market,Filled,66804.061388952,Warning: No quote information available at 07/10/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-07-10T16:00:00Z,MIDU,42.579304792,-485,Market,Filled,-20650.96282412,Warning: No quote information available at 07/10/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-07-11T15:00:00Z,MIDU,42.02167124,-1053,Market,Filled,-44248.81981572,Warning: No quote information available at 07/11/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-07-12T14:00:00Z,MIDU,42.937783504,1035,Market,Filled,44440.60592664,Warning: No quote information available at 07/12/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-07-12T15:00:00Z,MIDU,43.156853828,476,Market,Filled,20542.662422128,Warning: No quote information available at 07/12/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-07-17T14:00:00Z,MIDU,42.658966728,-1034,Market,Filled,-44109.371596752,Warning: No quote information available at 07/17/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-07-17T15:00:00Z,MIDU,42.12124866,-477,Market,Filled,-20091.83561082,Warning: No quote information available at 07/17/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-07-19T14:00:00Z,MIDU,43.107065118,1490,Market,Filled,64229.52702582,Warning: No quote information available at 07/19/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-07-19T20:00:00Z,MIDU,42.479727372,-1490,Market On Open,Filled,-63294.79378428, 
2019-07-22T14:00:00Z,MIDU,42.310445758,1024,Market,Filled,43325.896456192,Warning: No quote information available at 07/22/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-07-22T15:00:00Z,MIDU,42.011713498,-1024,Market,Filled,-43019.994621952,Warning: No quote information available at 07/22/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-07-22T16:00:00Z,MIDU,42.350276726,1018,Market,Filled,43112.581707068,Warning: No quote information available at 07/22/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-07-23T14:00:00Z,MIDU,42.8182906,464,Market,Filled,19867.6868384,Warning: No quote information available at 07/23/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-07-30T14:00:00Z,MIDU,43.91364222,-1015,Market,Filled,-44572.3468533,Warning: No quote information available at 07/30/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-07-30T17:00:00Z,MIDU,44.799881258,993,Market,Filled,44486.282089194,Warning: No quote information available at 07/30/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-07-31T19:00:00Z,MIDU,43.923599962,-999,Market,Filled,-43879.676362038,Warning: No quote information available at 07/31/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-08-01T18:00:00Z,MIDU,42.3204035,-461,Market,Filled,-19509.7060135,Warning: No quote information available at 08/01/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-08-07T20:00:00Z,MIDU,39.13392606,1121,Market On Open,Filled,43869.13111326, 
2019-08-08T15:00:00Z,MIDU,40.289024132,485,Market,Filled,19540.17670402,Warning: No quote information available at 08/08/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-08-12T16:00:00Z,MIDU,38.267602506,-1098,Market,Filled,-42017.827551588,Warning: No quote information available at 08/12/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-08-12T19:00:00Z,MIDU,37.560602824,-508,Market,Filled,-19080.786234592,Warning: No quote information available at 08/12/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-08-13T14:00:00Z,MIDU,39.173757028,494,Market,Filled,19351.835971832,Warning: No quote information available at 08/13/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-08-14T14:00:00Z,MIDU,36.913349594,-494,Market,Filled,-18235.194699436,Warning: No quote information available at 08/14/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-08-16T15:00:00Z,MIDU,37.032842498,1112,Market,Filled,41180.520857776,Warning: No quote information available at 08/16/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-08-16T17:00:00Z,MIDU,37.510814114,506,Market,Filled,18980.471941684,Warning: No quote information available at 08/16/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-08-22T15:00:00Z,MIDU,37.929039278,-1108,Market,Filled,-42025.375520024,Warning: No quote information available at 08/22/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-08-22T19:00:00Z,MIDU,38.606165734,1087,Market,Filled,41964.902152858,Warning: No quote information available at 08/22/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-08-23T14:00:00Z,MIDU,37.421194436,-1597,Market,Filled,-59761.647514292,Warning: No quote information available at 08/23/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-08-23T15:00:00Z,MIDU,38.23772928,1565,Market,Filled,59842.0463232,Warning: No quote information available at 08/23/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-08-23T16:00:00Z,MIDU,36.14660346,-1565,Market,Filled,-56569.4344149,Warning: No quote information available at 08/23/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-08-28T16:00:00Z,MIDU,36.14660346,1074,Market,Filled,38821.45211604,Warning: No quote information available at 08/28/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-08-29T14:00:00Z,MIDU,37.520771856,475,Market,Filled,17822.3666316,Warning: No quote information available at 08/29/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-09-03T18:00:00Z,MIDU,36.19639217,-1059,Market,Filled,-38331.97930803,Warning: No quote information available at 09/03/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-09-04T14:00:00Z,MIDU,37.670137986,1019,Market,Filled,38385.870607734,Warning: No quote information available at 09/04/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-09-17T14:00:00Z,MIDU,42.529516082,-1036,Market,Filled,-44060.578660952,Warning: No quote information available at 09/17/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-09-18T14:00:00Z,MIDU,42.180995112,-473,Market,Filled,-19951.610687976,Warning: No quote information available at 09/18/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-09-19T15:00:00Z,MIDU,42.828248342,1486,Market,Filled,63642.777036212,Warning: No quote information available at 09/19/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-09-19T20:00:00Z,MIDU,42.091375434,-1486,Market On Open,Filled,-62547.783894924, 
2019-09-20T14:00:00Z,MIDU,42.400065436,1010,Market,Filled,42824.06609036,Warning: No quote information available at 09/20/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-09-20T17:00:00Z,MIDU,42.658966728,463,Market,Filled,19751.101595064,Warning: No quote information available at 09/20/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-09-20T18:00:00Z,MIDU,41.67315027,-1473,Market,Filled,-61384.55034771,Warning: No quote information available at 09/20/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-09-23T17:00:00Z,MIDU,42.111290918,998,Market,Filled,42027.068336164,Warning: No quote information available at 09/23/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-09-24T14:00:00Z,MIDU,42.330361242,458,Market,Filled,19387.305448836,Warning: No quote information available at 09/24/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-09-24T16:00:00Z,MIDU,40.956192846,-1456,Market,Filled,-59632.216783776,Warning: No quote information available at 09/24/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-09-25T19:00:00Z,MIDU,41.8225164,1428,Market,Filled,59722.5534192,Warning: No quote information available at 09/25/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-09-26T16:00:00Z,MIDU,40.92631962,-450,Market,Filled,-18416.843829,Warning: No quote information available at 09/26/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-09-27T14:00:00Z,MIDU,41.633319302,443,Market,Filled,18443.560450786,Warning: No quote information available at 09/27/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-09-27T17:00:00Z,MIDU,40.42843252,-1421,Market,Filled,-57448.80261092,Warning: No quote information available at 09/27/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-09-30T19:00:00Z,MIDU,41.354502526,1391,Market,Filled,57524.113013666,Warning: No quote information available at 09/30/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-10-01T16:00:00Z,MIDU,40.318897358,-1391,Market,Filled,-56083.586224978,Warning: No quote information available at 10/01/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-04T14:00:00Z,MIDU,38.058489924,1009,Market,Filled,38401.016333316,Warning: No quote information available at 10/04/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-07T16:00:00Z,MIDU,38.845151542,456,Market,Filled,17713.389103152,Warning: No quote information available at 10/07/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-08T14:00:00Z,MIDU,36.99301153,-1465,Market,Filled,-54194.76189145,Warning: No quote information available at 10/08/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-10T14:00:00Z,MIDU,37.560602824,989,Market,Filled,37147.436192936,Warning: No quote information available at 10/10/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-10T16:00:00Z,MIDU,38.08836315,450,Market,Filled,17139.7634175,Warning: No quote information available at 10/10/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-24T15:00:00Z,MIDU,41.3246293,-987,Market,Filled,-40787.4091191,Warning: No quote information available at 10/24/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-10-24T16:00:00Z,MIDU,41.613403818,974,Market,Filled,40531.455318732,Warning: No quote information available at 10/24/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-10-24T18:00:00Z,MIDU,41.37441801,-976,Market,Filled,-40381.43197776,Warning: No quote information available at 10/24/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-10-24T20:00:00Z,MIDU,41.52378414,968,Market On Open,Filled,40195.02304752, 
2019-10-31T14:00:00Z,MIDU,42.479727372,-970,Market,Filled,-41205.33555084,Warning: No quote information available at 10/31/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-10-31T15:00:00Z,MIDU,41.52378414,-448,Market,Filled,-18602.65529472,Warning: No quote information available at 10/31/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-11-01T14:00:00Z,MIDU,42.927825762,1396,Market,Filled,59927.244763752,Warning: No quote information available at 11/01/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-11-08T15:00:00Z,MIDU,44.36174061,-956,Market,Filled,-42409.82402316,Warning: No quote information available at 11/08/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-11-08T18:00:00Z,MIDU,44.720219322,946,Market,Filled,42305.327478612,Warning: No quote information available at 11/08/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-11-11T15:00:00Z,MIDU,44.092881576,-1386,Market,Filled,-61112.733864336,Warning: No quote information available at 11/11/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-11-11T16:00:00Z,MIDU,44.580810934,938,Market,Filled,41816.800656092,Warning: No quote information available at 11/11/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-11-12T16:00:00Z,MIDU,45.018951582,429,Market,Filled,19313.130228678,Warning: No quote information available at 11/12/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-11-13T15:00:00Z,MIDU,43.684614154,-1367,Market,Filled,-59716.867548518,Warning: No quote information available at 11/13/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-11-14T16:00:00Z,MIDU,44.41152932,921,Market,Filled,40903.01850372,Warning: No quote information available at 11/14/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-11-14T17:00:00Z,MIDU,44.01321964,-921,Market,Filled,-40536.17528844,Warning: No quote information available at 11/14/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-11-14T21:00:00Z,MIDU,45.178275454,916,Market On Open,Filled,41383.300315864, 
2019-11-15T15:00:00Z,MIDU,45.048824808,401,Market,Filled,18064.578748008,Warning: No quote information available at 11/15/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-11-20T18:00:00Z,MIDU,44.41152932,-901,Market,Filled,-40014.78791732,Warning: No quote information available at 11/20/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-11-20T19:00:00Z,MIDU,44.053050608,-416,Market,Filled,-18326.069052928,Warning: No quote information available at 11/20/2019 14:00:00 America/New_York, order filled using TradeBar data 
2019-11-20T20:00:00Z,MIDU,44.71026158,412,Market,Filled,18420.62777096,Warning: No quote information available at 11/20/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-11-21T16:00:00Z,MIDU,43.61490996,-412,Market,Filled,-17969.34290352,Warning: No quote information available at 11/21/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-11-25T15:00:00Z,MIDU,45.068740292,1286,Market,Filled,57958.400015512,Warning: No quote information available at 11/25/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-02T15:00:00Z,MIDU,45.566627392,-881,Market,Filled,-40144.198732352,Warning: No quote information available at 12/02/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-02T16:00:00Z,MIDU,44.90941642,-405,Market,Filled,-18188.3136501,Warning: No quote information available at 12/02/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-12-04T15:00:00Z,MIDU,45.45709223,877,Market,Filled,39865.86988571,Warning: No quote information available at 12/04/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-06T15:00:00Z,MIDU,46.592274818,394,Market,Filled,18357.356278292,Warning: No quote information available at 12/06/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-10T15:00:00Z,MIDU,45.60645836,-869,Market,Filled,-39632.01231484,Warning: No quote information available at 12/10/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-10T16:00:00Z,MIDU,45.935063846,864,Market,Filled,39687.895162944,Warning: No quote information available at 12/10/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-12-11T18:00:00Z,MIDU,45.686120296,-866,Market,Filled,-39564.180176336,Warning: No quote information available at 12/11/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-12-11T20:00:00Z,MIDU,46.024683524,860,Market,Filled,39581.22783064,Warning: No quote information available at 12/11/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-12-27T15:00:00Z,MIDU,49.039185072,-864,Market,Filled,-42369.855902208,Warning: No quote information available at 12/27/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-27T17:00:00Z,MIDU,49.668661164,849,Market,Filled,42168.693328236,Warning: No quote information available at 12/27/2019 12:00:00 America/New_York, order filled using TradeBar data 
2019-12-30T15:00:00Z,MIDU,49.10083376228,-852,Market,Filled,-41833.910365463,Warning: No quote information available at 12/30/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-30T16:00:00Z,MIDU,48.80228224436,-393,Market,Filled,-19179.296922033,Warning: No quote information available at 12/30/2019 11:00:00 America/New_York, order filled using TradeBar data 
2019-12-30T18:00:00Z,MIDU,49.488810852,1233,Market,Filled,61019.703780516,Warning: No quote information available at 12/30/2019 13:00:00 America/New_York, order filled using TradeBar data 
2019-12-30T20:00:00Z,MIDU,49.1201177124,-844,Market,Filled,-41457.379349266,Warning: No quote information available at 12/30/2019 15:00:00 America/New_York, order filled using TradeBar data 
2019-12-31T15:00:00Z,MIDU,48.80937634,-389,Market,Filled,-18986.84739626,Warning: No quote information available at 12/31/2019 10:00:00 America/New_York, order filled using TradeBar data 
2019-12-31T16:00:00Z,MIDU,49.4588358,1222,Market,Filled,60438.6973476,Warning: No quote information available at 12/31/2019 11:00:00 America/New_York, order filled using TradeBar data 
2020-01-02T16:00:00Z,MIDU,48.674488606,-1222,Market,Filled,-59480.225076532,Warning: No quote information available at 01/02/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-01-02T21:00:00Z,MIDU,47.630357628,1203,Market On Open,Filled,57299.320226484, 
2020-01-03T15:00:00Z,MIDU,48.10995846,-1203,Market,Filled,-57876.28002738,Warning: No quote information available at 01/03/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-01-08T15:00:00Z,MIDU,48.75941792,843,Market,Filled,41104.18930656,Warning: No quote information available at 01/08/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-01-09T16:00:00Z,MIDU,49.189060332,385,Market,Filled,18937.78822782,Warning: No quote information available at 01/09/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-01-21T16:00:00Z,MIDU,50.53184274476,-841,Market,Filled,-42497.279748343,Warning: No quote information available at 01/21/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-01-23T15:00:00Z,MIDU,49.65866948,-387,Market,Filled,-19217.90508876,Warning: No quote information available at 01/23/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-01-23T20:00:00Z,MIDU,51.04031954352,1208,Market,Filled,61656.706008572,Warning: No quote information available at 01/23/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-01-24T16:00:00Z,MIDU,50.03695463624,-1208,Market,Filled,-60444.641200578,Warning: No quote information available at 01/24/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-01-29T15:00:00Z,MIDU,48.85933476,847,Market,Filled,41383.85654172,Warning: No quote information available at 01/29/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-01-30T15:00:00Z,MIDU,46.97720124492,-847,Market,Filled,-39789.689454447,Warning: No quote information available at 01/30/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-01-30T21:00:00Z,MIDU,47.380565528,840,Market On Open,Filled,39799.67504352, 
2020-01-31T15:00:00Z,MIDU,47.340598792,-840,Market,Filled,-39766.10298528,Warning: No quote information available at 01/31/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-02-04T15:00:00Z,MIDU,48.7284436996,1209,Market,Filled,58912.688432816,Warning: No quote information available at 02/04/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-02-07T15:00:00Z,MIDU,48.55878490528,-827,Market,Filled,-40158.115116667,Warning: No quote information available at 02/07/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-02-10T15:00:00Z,MIDU,47.630357628,-382,Market,Filled,-18194.796613896,Warning: No quote information available at 02/10/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-02-10T21:00:00Z,MIDU,49.318952224,378,Market On Open,Filled,18642.563940672, 
2020-02-11T15:00:00Z,MIDU,50.00837842,794,Market,Filled,39706.65246548,Warning: No quote information available at 02/11/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-02-18T17:00:00Z,MIDU,50.12907796272,-802,Market,Filled,-40203.520526101,Warning: No quote information available at 02/18/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-02-19T15:00:00Z,MIDU,51.537106072,780,Market,Filled,40198.94273616,Warning: No quote information available at 02/19/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-02-21T15:00:00Z,MIDU,50.440518753,-1150,Market,Filled,-58006.59656595,Warning: No quote information available at 02/21/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-02T21:00:00Z,MIDU,36.289796288,1099,Market On Open,Filled,39882.486120512, 
2020-03-04T18:00:00Z,MIDU,35.640336828,511,Market,Filled,18212.212119108,Warning: No quote information available at 03/04/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-03-05T19:00:00Z,MIDU,33.012523936,-1100,Market,Filled,-36313.7763296,Warning: No quote information available at 03/05/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-03-05T20:00:00Z,MIDU,32.68000069248,-510,Market,Filled,-16666.800353165,Warning: No quote information available at 03/05/2020 15:00:00 America/New_York, order filled using TradeBar data 
